index,state,year,name,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
257,North Carolina,2018-19,Emmanuel Lutheran,,,Buncombe,,18,,100,0,,0,35.586149,-82.6029843
258,North Carolina,2018-19,Endeavor Charter,,,Wake,,56,,100,0,,0,35.91942,-78.540241
259,North Carolina,2018-19,Endhaven Elementary,,,Mecklenburg,,120,,100,0,,2.5,35.066911,-80.835647
260,North Carolina,2018-19,Endy Elementary,,,Stanly,,46,,100,0,,0,35.3064166,-80.2791506
261,North Carolina,2018-19,Englewood Bapt. Weekday Sch.,,,Nash,,9,,100,0,,0,35.9469533,-77.8497443
262,North Carolina,2018-19,Eno River Academy,,,Orange,,40,,100,0,,2.5,36.063264,-79.081218
263,North Carolina,2018-19,Eno Valley Elementary,,,Durham,,71,,100,0,,1.4,36.084973,-78.912594
264,North Carolina,2018-19,Enochville Elementary,,,Rowan,,47,,100,0,,4.3,35.5356372,-80.6668484
265,North Carolina,2018-19,Envision Science Academy,,,Wake,,76,,100,1.3,,0,35.984114,-78.48449
266,North Carolina,2018-19,Erwin Montessori,,,Guilford,,34,,100,0,,0,36.084027,-79.745185
267,North Carolina,2018-19,Ethan H Shive Elementary,,,Rowan,,74,,100,0,,2.7,35.5425645,-80.4340094
268,North Carolina,2018-19,Everetts Elementary S.T.E.M. Academy,,,Halifax,,27,,100,0,,0,36.44485,-77.745001
269,North Carolina,2018-19,Evergreen Elementary,,,Columbus,,26,,100,0,,0,34.407349,-78.898831
270,North Carolina,2018-19,Excelsior Classical Academy CFA,,,Durham,,96,,100,0,,0,36.047305,-78.9003424
271,North Carolina,2018-19,Fair Grove Elementary,,,Davidson,,87,,100,0,,1.1,35.847294,-80.079664
272,North Carolina,2018-19,Fairview Elementary,,,Buncombe,,107,,100,0,,2.8,35.522655,-82.410991
273,North Carolina,2018-19,Fairview Elementary,,,Edgecombe,,102,,100,0,,0,35.9387018,-77.7763385
274,North Carolina,2018-19,Fairview Elementary,,,Union,,54,,100,0,,7.4,35.1601278,-80.5394689
275,North Carolina,2018-19,Fairview Heights Elementary,,,Richmond,,73,,100,0,,0,34.888645,-79.713443
276,North Carolina,2018-19,Faith Christian Academy,,,Cabarrus,,4,,100,0,,0,35.49375,-80.607901
277,North Carolina,2018-19,Faith Christian Academy,,,Guilford,,11,,100,0,,9.1,36.06397,-79.652861
278,North Carolina,2018-19,Faith Christian,,,Nash,,22,,100,0,,0,35.9303,-77.843651
279,North Carolina,2018-19,Faith Christian,,,Randolph,,18,,100,0,,5.6,35.7085007,-79.6313206
280,North Carolina,2018-19,Faith-Covenant Christian Academy,,,Henderson,,2,,100,0,,0,35.3104426,-82.4639793
281,North Carolina,2018-19,Falcon Christian Academy,,,Cumberland,,5,,100,0,,0,35.196792,-78.655305
282,North Carolina,2018-19,Fall  Creek Elementary,,,Yadkin,,33,,100,0,,6.1,36.229532,-80.588712
283,North Carolina,2018-19,Falls Lake Academy,,,Granville,,89,,100,0,,3.4,36.111591,-78.736318
284,North Carolina,2018-19,Farmington Woods Elementary,,,Wake,,109,,100,0,,2.8,35.758505,-78.775231
285,North Carolina,2018-19,Fayettevil le Christian,,,Cumberland,,20,,100,0,,0,35.03724,-78.948321
286,North Carolina,2018-19,Fellowship Christian Academy,,,Moore,,#N/A,,100,0,,0,35.321013,-79.3566407
287,North Carolina,2018-19,Fellowship Christian Academy,,,Onslow,,5,,100,0,,0,34.74082,-77.359251
288,North Carolina,2018-19,FernLeaf Community Charter,,,Henderson,,42,,100,0,,19,35.423345,-82.501931
289,North Carolina,2018-19,First Assembly Christian,,,Union,,8,,100,0,,0,35.0137857,-80.5822205
290,North Carolina,2018-19,Five Points Education Training Cntr,,,Lenoir,,0,,100,0,,0,35.268462,-77.5850008
291,North Carolina,2018-19,Flaming Sword Christian Academy,,,Cumberland,,1,,100,0,,0,35.04865,-78.868511
292,North Carolina,2018-19,Flat Rock Elementary,,,Surry,,31,,100,0,,0,36.513148,-80.568901
293,North Carolina,2018-19,Fletcher Elementary,,,Henderson,,77,,100,0,,1.3,35.409185,-82.497712
294,North Carolina,2018-19,Fletcher,,,Mecklenburg,,2,,100,0,,0,35.1277069,-80.7568895
295,North Carolina,2018-19,Florence Elementary,,,Guilford,,102,,100,0,,1,36.0245168,-79.95809
296,North Carolina,2018-19,"Floyd L. Knight, The Children's Center",,,Lee,,2,,100,0,,0,35.463216,-79.166698
297,North Carolina,2018-19,Forest City-Dunbar Elementary,,,Rutherford,,85,,100,0,,1.2,35.347621,-81.874417
298,North Carolina,2018-19,Forest Hil l  Elementary,,,Burke,,34,,100,0,,0,35.7324,-81.701237
299,North Carolina,2018-19,Forest Park Elementary,,,Cabarrus,,56,,100,0,,1.8,35.480395,-80.604061
300,North Carolina,2018-19,Forest Pines Drive Elementary,,,Wake,,96,,100,0,,3.1,35.950311,-78.548295
301,North Carolina,2018-19,Forestvil le Road Elementary,,,Wake,,81,,100,0,,0,35.810282,-78.482018
302,North Carolina,2018-19,Forsyth Academy,,,Forsyth,,96,,100,0,,0,36.169433,-80.299067
303,North Carolina,2018-19,Forsyth Country Day,,,Forsyth,,26,,100,0,,0,36.102313,-80.389294
304,North Carolina,2018-19,Foundations Christian Academy,,,Harnett,,2,,100,0,,0,35.34528,-78.7925
305,North Carolina,2018-19,Four Oaks Elementary,,,Johnston,,156,,100,0.6,,0,35.450784,-78.432339
306,North Carolina,2018-19,Fox Road Elementary,,,Wake,,0,,100,0,,0,35.872822,-78.555503
307,North Carolina,2018-19,Frank Morgan Elementary,,,Forsyth,,90,,100,0,,4.4,36.0317799,-80.3941886
308,North Carolina,2018-19,Frank Porter Graham Dual Language Magnet Elementary,,,Orange,,107,,100,0,,0.9,35.899866,-79.071956
309,North Carolina,2018-19,Fred L Wilson Elementary,,,Cabarrus,,94,,100,0,,1.1,35.496834,-80.646322
310,North Carolina,2018-19,Freedom Trail  Elementary,,,Avery,,33,,100,0,,0,36.1457949,-81.9637259
311,North Carolina,2018-19,Friendship Christian,,,Wake,,15,,100,0,,0,35.8574951,-78.6145062
312,North Carolina,2018-19,Friendship Elementary,,,Davidson,,91,,100,2.2,,1.1,35.959721,-80.1401
313,North Carolina,2018-19,G R Whitfield,,,Pitt,,43,,100,2.3,,0,35.564329,-77.1816245
314,North Carolina,2018-19,Galilee Christian Academy,,,Davidson,,1,,100,0,,0,35.84367,-80.208881
315,North Carolina,2018-19,Gamewell Elementary,,,Caldwell,,91,,100,0,,1.1,35.868793,-81.597254
316,North Carolina,2018-19,Gardner Park Elementary,,,Gaston,,84,,100,0,,4.8,35.2508827,-81.132614
317,North Carolina,2018-19,Gaston Christian,,,Gaston,,77,,100,0,,2.6,35.252179,-81.099736
318,North Carolina,2018-19,Gaston Day,,,Gaston,,23,,100,0,,13,35.201406,-81.141012
319,North Carolina,2018-19,Gaston Elementary,,,Northampton,,27,,100,0,,0,36.5079945,-77.6507587
320,North Carolina,2018-19,Gate City Charter Academy,,,Guilford,,100,,100,0,,1,36.090593,-79.7113959
321,North Carolina,2018-19,Gatesvil le Elementary,,,Gates,,49,,100,0,,0,36.4112839,-76.7542403
322,North Carolina,2018-19,Gateway Education Center,,,Guilford,,4,,100,0,,0,36.088549,-79.737641
323,North Carolina,2018-19,General Greene Elementary,,,Guilford,,81,,100,0,,0,36.1034234,-79.8317076
324,North Carolina,2018-19,George Hildebrand Elementary,,,Burke,,55,,100,0,,0,35.637179,-81.513452
325,North Carolina,2018-19,George Watts Elementary,,,Durham,,57,,100,1.8,,1.8,36.008192,-78.910724
326,North Carolina,2018-19,Gillespie Park Elementary,,,Guilford,,40,,100,0,,0,36.049109,-79.7782056
327,North Carolina,2018-19,Glade Creek Elementary,,,Alleghany,,25,,100,0,,0,36.500424,-80.979758
328,North Carolina,2018-19,Glendale-Kenly Elementary,,,Johnston,,73,,100,0,,1.4,35.621802,-78.155332
329,North Carolina,2018-19,Glenn C Marlow Elementary,,,Henderson,,82,,100,0,,1.2,35.406911,-82.546662
330,North Carolina,2018-19,Glenn Elementary,,,Durham,,101,,100,0,,1,36.028926,-78.838084
331,North Carolina,2018-19,Glenwood Elementary,,,Orange,,94,,100,0,,0,35.9063493,-79.0266736
332,North Carolina,2018-19,Global Achievers,,,Nash,,9,,100,0,,0,35.9529341,-77.7999818
333,North Carolina,2018-19,Gospel Light Christian,,,Forsyth,,22,,100,0,,4.5,36.145107,-80.146769
334,North Carolina,2018-19,Gouge Elementary,,,Mitchell,,55,,100,0,,1.8,36.010216,-82.155434
335,North Carolina,2018-19,Grace Academy,,,Rowan,,15,,100,0,,0,35.54566,-80.444981
336,North Carolina,2018-19,Grace Academy,,,Union,,6,,100,0,,50,35.084873,-80.69994
337,North Carolina,2018-19,Grace Academy,,,Watauga,,15,,100,0,,20,36.22372,-81.665071
338,North Carolina,2018-19,Grace Christian College Prep Acad,,,Wake,,0,,100,0,,0,35.768231,-78.739577
339,North Carolina,2018-19,Grace Christian,,,Lee,,41,,100,0,,2.4,35.42769,-79.222291
340,North Carolina,2018-19,Grace Covenant Academy,,,Mecklenburg,,21,,100,4.8,,9.5,35.45208,-80.868661
341,North Carolina,2018-19,Grandy Primary,,,Camden,,149,,100,0,,1.3,36.333329,-76.182468
342,North Carolina,2018-19,Granite Falls Elementary,,,Caldwell,,83,,100,0,,2.4,35.807062,-81.434797
343,North Carolina,2018-19,Granite Quarry Elementary,,,Rowan,,65,,100,1.5,,0,35.6099648,-80.4474719
344,North Carolina,2018-19,Grays Chapel Elementary,,,Randolph,,83,,100,0,,1.2,35.820788,-79.699221
345,North Carolina,2018-19,Grays Creek Elementary,,,Cumberland,,53,,100,0,,0,34.890294,-78.867987
346,North Carolina,2018-19,Greater Vision Academy,,,Guilford,,7,,100,0,,0,36.074,-79.581191
347,North Carolina,2018-19,Green Hope Elementary,,,Wake,,87,,100,0,,2.3,35.803962,-78.860042
348,North Carolina,2018-19,Green Valley Elementary,,,Watauga,,26,,100,0,,0,36.277506,-81.646499
349,North Carolina,2018-19,Greenfield,,,Wilson,,14,,100,0,,0,35.71786,-77.969401
350,North Carolina,2018-19,Greenlee Primary,,,Mitchell,,69,,100,1.4,,0,35.884272,-82.053241
351,North Carolina,2018-19,Greensboro Montessori,,,Guilford,,34,,100,0,,2.9,36.13158,-79.885691
352,North Carolina,2018-19,Greenway Park Elementary,,,Mecklenburg,,97,,100,0,,1,35.157394,-80.74606
353,North Carolina,2018-19,Greenwood Elementary,,,Lee,,112,,100,0,,0,35.3872698,-79.1945177
354,North Carolina,2018-19,Grove Park Elementary,,,Alamance,,68,,100,0,,0,36.080093,-79.460788
355,North Carolina,2018-19,Guidepost Montessori,,,Mecklenburg,,7,,100,0,,0,35.360631,-80.783366
356,North Carolina,2018-19,Guideway Elementary,,,Columbus,,26,,100,0,,0,34.066102,-78.69991
357,North Carolina,2018-19,Guilford Preparatory Academy,,,Guilford,,34,,100,0,,0,36.112366,-79.746744
358,North Carolina,2018-19,Guy B Teachey Elementary,,,Randolph,,79,,100,0,,0,35.673183,-79.808911
359,North Carolina,2018-19,GW Carver Elementary,,,Cabarrus,,78,,100,0,,1.3,35.4931717,-80.6169033
360,North Carolina,2018-19,Halifax Academy,,,Halifax,,18,,100,0,,0,36.3987,-77.671293
361,North Carolina,2018-19,Haliwa-Saponi Tribal,,,Warren,,12,,100,0,,0,36.251895,-77.981367
362,North Carolina,2018-19,Happy Valley Elementary,,,Caldwell,,29,,100,0,,0,35.998044,-81.566175
363,North Carolina,2018-19,Harkers Island Elementary,,,Carteret,,21,,100,0,,0,34.6939722,-76.5518275
364,North Carolina,2018-19,Harmony Elementary,,,Iredell,,62,,100,0,,0,35.9616144,-80.77407
365,North Carolina,2018-19,Harold D Isenberg Elementary,,,Rowan,,59,,100,0,,1.7,35.7011501,-80.5037595
366,North Carolina,2018-19,Harrells Christian Academy,,,Sampson,,24,,100,0,,0,34.727268,-78.196671
367,North Carolina,2018-19,Harris Elementary,,,Rutherford,,64,,100,0,,1.6,35.273641,-81.898228
368,North Carolina,2018-19,Harrisburg Elementary,,,Cabarrus,,150,,100,0,,2.7,35.318749,-80.640749
369,North Carolina,2018-19,Harvey R. Newlin Elementary,,,Alamance,,108,,100,0.9,,0,36.073396,-79.420604
370,North Carolina,2018-19,Hasty Elementary,,,Davidson,,75,,100,0,,2.7,35.922318,-80.081835
371,North Carolina,2018-19,Hawks Nest STEAM Academy,,,Gaston,,59,,100,0,,0,35.21497,-81.161561
372,North Carolina,2018-19,Haywood Christian Academy,,,Haywood,,4,,100,0,,25,35.524594,-82.9922635
373,North Carolina,2018-19,Hendersonville Elementary,,,Henderson,,55,,100,0,,3.6,35.322888,-82.475453
374,North Carolina,2018-19,Heritage Christian,,,Caldwell,,14,,100,0,,0,35.85652,-81.489691
375,North Carolina,2018-19,Heritage Collegiate Leadership Academy,,,Bertie,,6,,100,0,,100,35.978698,-76.953915
376,North Carolina,2018-19,Heritage Leadership Academy,,,Wake,,36,,100,0,,19.4,35.7784331,-78.6294492
377,North Carolina,2018-19,Hershal H Beam Elementary,,,Gaston,,84,,100,0,,1.2,35.2231695,-81.2023082
378,North Carolina,2018-19,Hickory Christian Academy,,,Catawba,,33,,100,0,,18.2,35.779658,-81.339839
379,North Carolina,2018-19,Hickory Day,,,Catawba,,6,,100,0,,0,35.75617,-81.283421
380,North Carolina,2018-19,Hickory Grove Christian,,,Mecklenburg,,58,,100,0,,5.2,35.221633,-80.725693
381,North Carolina,2018-19,Hiddenite Elementary,,,Alexander,,60,,100,0,,0,35.906748,-81.089873
382,North Carolina,2018-19,High Point Christian Academy,,,Guilford,,36,,100,0,,2.8,35.950587,-80.023778
383,North Carolina,2018-19,High Point Friends,,,Guilford,,12,,100,0,,0,35.962237,-80.022226
384,North Carolina,2018-19,Highfalls Elementary,,,Moore,,24,,100,0,,0,35.4862132,-79.5232647
385,North Carolina,2018-19,Highland Christian Academy,,,Moore,,0,,100,0,,0,35.213527,-79.327571
386,North Carolina,2018-19,Highland Creek Elementary,,,Mecklenburg,,88,,100,0,,4.5,35.378279,-80.763331
387,North Carolina,2018-19,Highland Elementary,,,Harnett,,158,,100,0,,0.6,35.30635,-79.041536
388,North Carolina,2018-19,Highland Mill  Montessori Elementary,,,Mecklenburg,,51,,100,0,,0,35.2432214,-80.8042229
389,North Carolina,2018-19,Highlands,,,Macon,,23,,100,0,,4.3,35.046993,-83.196653
390,North Carolina,2018-19,Hilburn Drive Academy,,,Wake,,79,,100,0,,1.3,35.874996,-78.713916
391,North Carolina,2018-19,Hildebran Elementar,,,Burke,,56,,100,0,,0,35.7143312,-81.4260828
392,North Carolina,2018-19,Hill  Center,,,Durham,,0,,100,0,,0,35.9761203,-78.9713202
393,North Carolina,2018-19,Hillandale Elementary,,,Henderson,,73,,100,0,,2.7,35.269716,-82.427247
394,North Carolina,2018-19,Hillcrest Elementary,,,Burke,,37,,100,0,,0,35.754026,-81.674472
395,North Carolina,2018-19,Hillsborough Elementary,,,Orange,,69,,100,0,,1.4,36.080418,-79.110539
396,North Carolina,2018-19,Hilltop Christian,,,Wake,,25,,100,0,,12,35.62781,-78.722421
397,North Carolina,2018-19,Hiwassee Dam Elementary/Middle,,,Cherokee,,8,,100,12.5,,0,35.10366,-84.223303
398,North Carolina,2018-19,Hobgood Academy,,,Halifax,,9,,100,0,,0,36.027245,-77.395551
