index,state,year,name,type,city,county,enroll,mmr,overal,xmed,xper,xrel,lat,lng
999,New York,2017-18,Onondaga Road Elementary,Public,Syracuse,Onondaga,,99.7,99.2,0,,0.28,43.040326,-76.232772
1000,New York,2017-18,P S 16,Public,Troy,Rensselaer,,99.7,99.4,0.32,,0.32,42.715544,-73.665715
1001,New York,2017-18,Palmyra-Macedon Primary,Public,Palmyra,Wayne,,99.7,99.7,0,,0.27,43.062432,-77.232778
1002,New York,2017-18,Park Avenue,Public,North Merrick,Nassau,,99.7,94.8,0,,0,40.680786,-73.548937
1003,New York,2017-18,Paul Road,Public,Rochester,Monroe,,99.7,99.7,0,,0.25,43.104832,-77.7252
1004,New York,2017-18,Petrova Elementary Sch,Public,Saranac Lake,Franklin,,99.7,99.2,0.28,,0.28,44.3277776,-74.1449762
1005,New York,2017-18,Pine City,Public,Pine City,Chemung,,99.7,99.7,0,,0.33,42.035606,-76.870522
1006,New York,2017-18,Prospect Hill,Public,Pelham Manor,Westchester,,99.7,98.8,0,,0.31,40.8901841,-73.8085299
1007,New York,2017-18,Ps 30 Frank A Sedita Academy,Public,Buffalo,Erie,,99.7,98.4,0.14,,0,42.9097317,-78.8861011
1008,New York,2017-18,Resurrection,Private,Rye,Westchester,,99.7,99.3,0.34,,0,40.975457,-73.68503
1009,New York,2017-18,Rhame Avenue Elementary,Public,East Rockaway,Nassau,,99.7,99.4,0,,0.32,40.638151,-73.664741
1010,New York,2017-18,Richard T. Stank Ms At Susquehanna Valley,Public,Conklin,Broome,,99.7,99.3,0,,0.34,42.0778374,-75.8244603
1011,New York,2017-18,Ridgeway,Public,White Plains,Westchester,,99.7,99.4,0,,0.15,41.004766,-73.75238
1012,New York,2017-18,Riverside,Public,Elmira,Chemung,,99.7,99.2,0.28,,0,42.0849416,-76.7951826
1013,New York,2017-18,Robert H Jackson Elementary,Public,Frewsburg,Chautauqua,,99.7,99.2,0,,0.26,42.055273,-79.160698
1014,New York,2017-18,Roessleville,Public,Albany,Albany,,99.7,99.7,0,,0.3,42.705308,-73.81313
1015,New York,2017-18,Roosevelt,Public,Ossining,Westchester,,99.7,99.5,0,,0.26,41.166629,-73.84664
1016,New York,2017-18,Round Hill Elementary,Public,Washingtonville,Orange,,99.7,99.5,0,,0.27,41.395733,-74.17951
1017,New York,2017-18,School 13,Public,Yonkers,Westchester,,99.7,97.8,0,,0,40.913622,-73.890518
1018,New York,2017-18,School 19 Dr Charles T Lunsford,Public,Rochester,Monroe,,99.7,98.9,0,,0,43.13866,-77.626573
1019,New York,2017-18,School 22 Lincoln,Public,Rochester,Monroe,,99.7,98.5,0,,0,43.182873,-77.60946
1020,New York,2017-18,School 28 Henry Hudson,Public,Rochester,Monroe,,99.7,97.6,0,,0,43.154607,-77.556047
1021,New York,2017-18,School 39 Andrew J Townson,Public,Rochester,Monroe,,99.7,98.5,0,,0.17,43.185217,-77.579629
1022,New York,2017-18,School 46 Charles Carroll,Public,Rochester,Monroe,,99.7,99.7,0,,0.31,43.153799,-77.541223
1023,New York,2017-18,School 5,Public,Yonkers,Westchester,,99.7,99.7,0,,0,40.947491,-73.869529
1024,New York,2017-18,School 9 Dr Martin Luther King Jr,Public,Rochester,Monroe,,99.7,99.7,0,,0,43.166679,-77.611281
1025,New York,2017-18,Shaker Road Elementary,Public,Albany,Albany,,99.7,99.2,0,,0,42.709774,-73.783255
1026,New York,2017-18,Sherburne Earlville Elementary,Public,Sherburne,Chenango,,99.7,99.2,0,,0.32,42.690117,-75.494262
1027,New York,2017-18,Shore Road,Public,Bellmore,Nassau,,99.7,93.9,0,,0.34,40.65199,-73.531962
1028,New York,2017-18,Sodus Primary,Public,Sodus,Wayne,,99.7,97.9,0.33,,0,43.227114,-77.065658
1029,New York,2017-18,South Kortright Central,Public,South Kortright,Delaware,,99.7,98.9,0,,0.84,42.351957,-74.698103
1030,New York,2017-18,Southwest Elementary,Public,Bay Shore,Suffolk,,99.7,97.4,0,,0,40.751738,-73.286477
1031,New York,2017-18,Spence,Private,New York,New York,,99.7,99.6,0.13,,0.27,40.7840468,-73.9570915
1032,New York,2017-18,St Bernards,Private,New York,New York,,99.7,99.7,0,,0.33,40.78882,-73.954141
1033,New York,2017-18,St Johns Prep,Private,Astoria,Queens,,99.7,99.7,0.34,,0,40.7801004,-73.9124856
1034,New York,2017-18,St Matthias Catholic Academy,Private,Ridgewood,Queens,,99.7,96.6,0,,0,40.702046,-73.902627
1035,New York,2017-18,St Theresa,Private,Bronx,Bronx,,99.7,88.8,0,,0,40.84913,-73.833501
1036,New York,2017-18,Staley Upper Elementary,Public,Rome,Oneida,,99.7,99.2,0,,0.13,43.210509,-75.4418469
1037,New York,2017-18,Stuart M Townsend Elementary,Public,Lake Luzerne,Warren,,99.7,99.4,0.3,,0,43.345173,-73.839665
1038,New York,2017-18,Syracuse Latin School (Elementary),Public,Syracuse,Onondaga,,99.7,99.3,0,,0.34,43.0232721,-76.1338739
1039,New York,2017-18,Theodore Roosevelt,Public,Binghamton,Broome,,99.7,99.2,0,,0.26,42.117809,-75.900378
1040,New York,2017-18,Traphagen,Public,Mt Vernon,Westchester,,99.7,97.9,0,,0.3,40.9209594,-73.8214821
1041,New York,2017-18,University Preparatory Charter School For Young Men,Private,Rochester,Monroe,,99.7,99.5,0,,0.27,43.18936,-77.629281
1042,New York,2017-18,Vertus Charter,Private,Rochester,Monroe,,99.7,97.6,0,,0,43.154511,-77.568508
1043,New York,2017-18,Warsaw Elementary,Public,Warsaw,Wyoming,,99.7,99.7,0,,0.27,42.740784,-78.137606
1044,New York,2017-18,William Appleby Elementary,Public,Marathon,Cortland,,99.7,99.5,0.25,,0.25,42.45497,-76.037699
1045,New York,2017-18,Winchester Elementary,Public,West Seneca,Erie,,99.7,99.7,0,,0.27,42.860614,-78.7881
1046,New York,2017-18,Winthrop Avenue,Public,Bellmore,Nassau,,99.7,98.6,0,,0.34,40.666146,-73.524965
1047,New York,2017-18,Woodward Parkway,Public,Farmingdale,Nassau,,99.7,98.7,0.25,,0.63,40.716553,-73.44781
1048,New York,2017-18,African Road Elementary,Public,Vestal,Broome,,99.6,98.9,0,,0.38,42.087859,-76.01387
1049,New York,2017-18,Afton Elementary,Public,Afton,Chenango,,99.6,98.6,0,,0,42.230155,-75.527945
1050,New York,2017-18,Alexandria Central Elementary,Public,Alexandria Bay,Jefferson,,99.6,99.2,0,,0.4,44.335511,-75.910398
1051,New York,2017-18,Aloma D. Johnson Charter,Private,Buffalo,Erie,,99.6,98.9,0.36,,0.36,42.935316,-78.844074
1052,New York,2017-18,Balmville,Public,Newburgh,Orange,,99.6,98.9,0.21,,0.64,41.533742,-74.014548
1053,New York,2017-18,Ben Franklin Elementary,Public,Buffalo,Erie,,99.6,98.6,0.19,,0.19,42.972283,-78.833339
1054,New York,2017-18,Benton Hall,Public,Little Falls,Herkimer,,99.6,99.4,0,,0.38,43.0443142,-74.8523608
1055,New York,2017-18,Berea Elementary,Public,Montgomery,Orange,,99.6,99.6,0,,0.21,41.526751,-74.189117
1056,New York,2017-18,Black River,Public,Black River,Jefferson,,99.6,99.6,0,,0.22,44.015551,-75.798437
1057,New York,2017-18,Blue Creek,Public,Latham,Albany,,99.6,98.4,0.2,,0.4,42.740106,-73.749697
1058,New York,2017-18,Brearley School (The),Private,New York,New York,,99.6,92.9,0.14,,0.28,40.7724795,-73.9454309
1059,New York,2017-18,Bridgeport Elementary,Public,Bridgeport,Madison,,99.6,99.2,0,,0,43.162242,-75.970089
1060,New York,2017-18,Bryant,Public,Hornell,Steuben,,99.6,98.7,0,,1.29,42.319418,-77.650294
1061,New York,2017-18,C R Weeks Elementary,Public,Windsor,Broome,,99.6,99.6,0,,0.39,42.099487,-75.774993
1062,New York,2017-18,Canandaigua Academy,Public,Canandaigua,Ontario,,99.6,99,0.52,,0.09,42.909157,-77.274746
1063,New York,2017-18,Central Boulevard Elementary,Public,Bethpage,Nassau,,99.6,98.2,0.18,,0.37,40.73582,-73.48712
1064,New York,2017-18,Christian Brothers Academy,Private,Syracuse,Onondaga,,99.6,99.6,0,,0.38,43.0319762,-76.089508
1065,New York,2017-18,Church Street,Public,White Plains,Westchester,,99.6,94.9,0,,0.14,41.041255,-73.771693
1066,New York,2017-18,Clinton V Bush Elementary,Public,Jamestown,Chautauqua,,99.6,99.6,0,,0.37,42.092284,-79.216562
1067,New York,2017-18,Coman Hill,Public,Armonk,Westchester,,99.6,99.6,0.22,,0.22,41.145762,-73.685367
1068,New York,2017-18,Convent-Sacred Heart Sch,Private,New York,New York,,99.6,98.6,0.29,,0,40.7846484,-73.9576799
1069,New York,2017-18,Crompond,Public,Yorktown Heights,Westchester,,99.6,99.2,0,,0.38,41.304597,-73.815344
1070,New York,2017-18,Dalton School (The),Private,New York,New York,,99.6,99.6,0,,0.38,40.781585,-73.955087
1071,New York,2017-18,Daniel Webster Elementary,Public,New Rochelle,Westchester,,99.6,99.6,0,,0.4,40.918357,-73.798033
1072,New York,2017-18,Dodge Elementary,Public,East Amherst,Erie,,99.6,99.4,0.2,,0.4,43.03283,-78.728461
1073,New York,2017-18,Donald P Sutherland,Public,Nassau,Rensselaer,,99.6,97.5,0.36,,0.36,42.515267,-73.614245
1074,New York,2017-18,Durhamville,Public,Durhamville,Madison,,99.6,98.4,0,,0.39,43.127718,-75.676497
1075,New York,2017-18,East Elementary,Public,Brentwood,Suffolk,,99.6,97.6,0.19,,0,40.781919,-73.230638
1076,New York,2017-18,East Hills,Public,Roslyn Heights,Nassau,,99.6,99.6,0.2,,0.2,40.789325,-73.6362184
1077,New York,2017-18,Enrico Fermi,Public,Yonkers,Westchester,,99.6,95.3,0,,0,40.931496,-73.8919508
1078,New York,2017-18,Floyd Bell Elementary,Public,Kirkwood,Broome,,99.6,99.6,0,,0.39,42.076997,-75.805913
1079,New York,2017-18,Francis J Oneill,Public,Central Islip,Suffolk,,99.6,99.5,0.13,,0.26,40.789317,-73.1946515
1080,New York,2017-18,Frank M Knight Elementary,Public,Seneca Falls,Seneca,,99.6,99.6,0,,0.35,42.918706,-76.80302
1081,New York,2017-18,Franklin Central,Public,Franklin,Delaware,,99.6,97.2,1.59,,1.2,42.338504,-75.167807
1082,New York,2017-18,Frazer,Public,Syracuse,Onondaga,,99.6,98,0,,0,43.051577,-76.1737379
1083,New York,2017-18,French-American School-3 (Elementary School),Private,Larchmont,Westchester,,99.6,99.2,0,,0.39,40.9270425,-73.7527837
1084,New York,2017-18,Freshman Center,Public,Brentwood,Suffolk,,99.6,96,0,,0,40.785372,-73.26684
1085,New York,2017-18,Furnace Woods Elementary,Public,Cortlandt Manor,Westchester,,99.6,98.3,0,,0.42,41.259587,-73.889953
1086,New York,2017-18,G W Krieger,Public,Poughkeepsie,Dutchess,,99.6,99.1,0,,0.38,41.684547,-73.910816
1087,New York,2017-18,Guardino Elementary,Public,Clayton,Jefferson,,99.6,99.3,0,,0.36,44.23522,-76.080289
1088,New York,2017-18,Hamilton Elementary,Public,Schenectady,Schenectady,,99.6,98.7,0,,0.22,42.796526,-73.949535
1089,New York,2017-18,Hendy Avenue,Public,Elmira,Chemung,,99.6,99.1,0.22,,0.43,42.078582,-76.845108
1090,New York,2017-18,Hewitt School (The),Private,New York,New York,,99.6,96.2,0.19,,0.76,40.773476,-73.9631104
1091,New York,2017-18,Highview,Public,Hartsdale,Westchester,,99.6,99.6,0,,0.38,41.022651,-73.791006
1092,New York,2017-18,Hommocks,Public,Larchmont,Westchester,,99.6,99.1,0.24,,0.47,40.934216,-73.745622
1093,New York,2017-18,Howell Road,Public,Valley Stream,Nassau,,99.6,96.7,0,,0.19,40.68089,-73.697327
1094,New York,2017-18,Hyde Park,Public,Niagara Falls,Niagara,,99.6,98.9,0,,0.44,43.104034,-79.028749
1095,New York,2017-18,Indian Landing Elementary,Public,Rochester,Monroe,,99.6,99.2,0,,0.39,43.143022,-77.527904
1096,New York,2017-18,Lakeville,Public,Great Neck,Nassau,,99.6,98.7,1.2,,0.13,40.7730456,-73.7264782
1097,New York,2017-18,Lee Avenue,Public,Hicksville,Nassau,,99.6,97.8,0.22,,0.44,40.759029,-73.517122
1098,New York,2017-18,Lima Elementary,Public,Lima,Monroe,,99.6,99.6,0,,0.35,42.907973,-77.608821
1099,New York,2017-18,Louis Denti,Public,Rome,Oneida,,99.6,99.3,0,,0.37,43.2327205,-75.4632757
1100,New York,2017-18,Lowville Elementary,Public,Lowville,Lewis,,99.6,99.3,0.15,,0.23,43.789547,-75.49303
1101,New York,2017-18,Masores Bais Yaakov Elementary,Private,Brooklyn,Kings,,99.6,99.6,0,,0.39,40.6282611,-73.9566546
1102,New York,2017-18,Mayfield Elementary,Public,Mayfield,Fulton,,99.6,98.9,0,,0.21,43.110467,-74.26108
1103,New York,2017-18,Maynard P Wilson,Public,Adams,Jefferson,,99.6,99,0,,0.59,43.8584425,-76.0052281
1104,New York,2017-18,Mcconnellsville Elementary,Public,Blossvale,Oneida,,99.6,99.6,0,,0.44,43.279585,-75.703464
1105,New York,2017-18,Mcvey Elementary,Public,East Meadow,Nassau,,99.6,99.6,0.14,,0.28,40.719757,-73.559574
1106,New York,2017-18,Meadow,Public,North Tonawanda,Niagara,,99.6,98.9,0,,0.18,43.051135,-78.869337
1107,New York,2017-18,Mendon Center Elementary,Public,Pittsford,Monroe,,99.6,99.5,0,,0.27,43.069222,-77.5256
1108,New York,2017-18,Mesilas Bais Yaakov,Private,Brooklyn,Kings,,99.6,98.5,0,,0.77,40.65803,-73.985091
1109,New York,2017-18,Michael F Stokes,Public,Levittown,Nassau,,99.6,99.6,0,,0.44,40.729606,-73.502696
1110,New York,2017-18,Milton J Fletcher Elementary,Public,Jamestown,Chautauqua,,99.6,98.8,0.83,,0,42.081339,-79.240332
1111,New York,2017-18,Mullen Elementary,Public,Tonawanda,Erie,,99.6,99.6,0,,0,43.004659,-78.86704
1112,New York,2017-18,New Haven,Public,New Haven,Oswego,,99.6,99.6,0,,0.41,43.4803403,-76.3212138
1113,New York,2017-18,New Hyde Park Road,Public,New Hyde Park,Nassau,,99.6,98.3,0,,0.19,40.735871,-73.680082
1114,New York,2017-18,Newburgh Free Academy,Public,Newburgh,Orange,,99.6,98.9,0.09,,0.34,41.509185,-74.027185
1115,New York,2017-18,North Broad Street,Public,Oneida,Madison,,99.6,99.2,0.8,,0,43.098148,-75.655913
1116,New York,2017-18,North Hornell,Public,Hornell,Steuben,,99.6,98,0.82,,0.82,42.350075,-77.662898
1117,New York,2017-18,North Street Elementary,Public,Geneva,Ontario,,99.6,99.6,0,,0.43,42.877345,-76.996097
1118,New York,2017-18,North Syracuse Jhs,Public,No Syracuse,Onondaga,,99.6,99.3,0.07,,0.52,43.1262488,-76.1455844
1119,New York,2017-18,Northeast Elementary,Public,Brentwood,Suffolk,,99.6,95.9,0,,0.46,40.796612,-73.242386
1120,New York,2017-18,Northside,Public,Levittown,Nassau,,99.6,99.4,0,,0.37,40.739061,-73.527174
1121,New York,2017-18,Northwood Elementary,Public,West Seneca,Erie,,99.6,99.6,0,,0.4,42.863362,-78.74291
1122,New York,2017-18,Odyssey Academy,Public,Rochester,Monroe,,99.6,99.3,0,,0.35,43.2254305,-77.6628832
1123,New York,2017-18,Ogdensburg Free Academy,Public,Ogdensburg,St. Lawrence,,99.6,98.1,0.41,,0.68,44.689152,-75.484632
1124,New York,2017-18,Okte Elementary,Public,Clifton Park,Saratoga,,99.6,99.4,0,,0.19,42.817935,-73.784036
1125,New York,2017-18,Our Lady Of Blessed Sacrament Sch,Private,Queens,Queens,,99.6,97.8,0.37,,0,40.7665273,-73.7853758
1126,New York,2017-18,Our Lady Of Lourdes School - Nyc,Private,New York,New York,,99.6,98.5,0,,0,40.8236561,-73.9481087
1127,New York,2017-18,Perkins Elementary,Public,Newark,Wayne,,99.6,99.6,0,,0.36,43.040345,-77.10174
1128,New York,2017-18,Philip Schuyler Achievement Academy,Public,Albany,Albany,,99.6,97.4,0,,0,42.668301,-73.774964
1129,New York,2017-18,Pine Brook Elementary,Public,Rochester,Monroe,,99.6,99.5,0,,0.35,43.239537,-77.710931
1130,New York,2017-18,Pinehurst Elementary,Public,Lakeview,Erie,,99.6,99.3,0,,0.3,42.722505,-78.94026
1131,New York,2017-18,Ps 33 Bilingual Center,Public,Buffalo,Erie,,99.6,98.4,0,,0,42.8683932,-78.8485062
1132,New York,2017-18,Ps 68 Westminster Community Charter,Public,Buffalo,Erie,,99.6,98.9,0,,0.18,42.9393038,-78.812904
1133,New York,2017-18,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Private,Brooklyn,Kings,,99.6,94.9,0.4,,1.58,40.618583,-73.9636266
1134,New York,2017-18,Resurrection Ascension,Private,Rego Park,Queens,,99.6,96,0,,0.44,40.7280011,-73.8721698
1135,New York,2017-18,Riverside Elementary,Public,Oneonta,Otsego,,99.6,99.3,0,,0.72,42.444291,-75.069705
1136,New York,2017-18,Rolling Hills Primary,Public,Dix Hills,Suffolk,,99.6,99.6,0,,0.42,40.8159507,-73.3090331
1137,New York,2017-18,Rouses Point Elementary,Public,Rouses Point,Clinton,,99.6,98.4,0,,1.19,44.987086,-73.367482
1138,New York,2017-18,Sacred Heart Grade,Private,Yonkers,Westchester,,99.6,94.2,0.38,,0,40.949277,-73.886315
1139,New York,2017-18,Salanter Akiba Riverdale,Private,Bronx,Bronx,,99.6,99.2,0.14,,0.28,40.903899,-73.911081
1140,New York,2017-18,School @ Columbia University,Private,New York,New York,,99.6,99.2,0,,0.57,40.8037972,-73.9662665
1141,New York,2017-18,School 32-Family,Public,Yonkers,Westchester,,99.6,92.5,0.18,,0.18,40.9634826,-73.8434221
1142,New York,2017-18,School 33 Audubon,Public,Rochester,Monroe,,99.6,99.4,0,,0.1,43.168799,-77.571526
1143,New York,2017-18,School 41 Kodack Park,Public,Rochester,Monroe,,99.6,99.3,0,,0,43.1981479,-77.6362661
1144,New York,2017-18,School 7,Public,Dunkirk,Chautauqua,,99.6,99.6,0,,0.4,42.494317,-79.316787
1145,New York,2017-18,School 7 Virgil J Grissom,Public,Rochester,Monroe,,99.6,99,0.19,,0.19,43.183897,-77.63813
1146,New York,2017-18,Schroon Lake Central,Public,Schroon Lake,Essex,,99.6,98.7,0.43,,0.86,43.839042,-73.76166
1147,New York,2017-18,Seymour,Public,Syracuse,Onondaga,,99.6,97.9,0,,0,43.0420353,-76.1587162
1148,New York,2017-18,Shatekon Elementary,Public,Clifton Park,Saratoga,,99.6,99.1,0.36,,0,42.85907,-73.78864
1149,New York,2017-18,Skano Elementary,Public,Clifton Park,Saratoga,,99.6,99.3,0.18,,0.18,42.86863524,-73.80840666
1150,New York,2017-18,Smith Street,Public,Uniondale,Nassau,,99.6,99.4,0.4,,0.2,40.6919489,-73.5830609
1151,New York,2017-18,Springville Elementary,Public,Springville,Erie,,99.6,99.5,0,,0.36,42.517677,-78.653751
1152,New York,2017-18,St Brigids,Private,Westbury,Nassau,,99.6,98.8,0.4,,0,40.7554092,-73.5943538
1153,New York,2017-18,St Elizabeth,Private,Ozone Park,Queens,,99.6,93.8,0,,0,40.6856685,-73.8560998
1154,New York,2017-18,St Gregory The Great,Private,Williamsville,Erie,,99.6,98.5,0.21,,0.21,42.99428,-78.728349
1155,New York,2017-18,St Gregory The Great,Private,Little Neck,Queens,,99.6,99.6,0,,0,40.7298673,-73.7218935
1156,New York,2017-18,St Joseph S Elem,Public,Malone,Franklin,,99.6,99.6,0.44,,0,44.8518361,-74.2884547
1157,New York,2017-18,St Josephs Collegiate Inst,Private,Kenmore,Erie,,99.6,99.2,0.14,,0.28,42.9598175,-78.8490182
1158,New York,2017-18,St Lukes,Private,New York,New York,,99.6,97.2,0.35,,0,40.73257,-74.007011
1159,New York,2017-18,St Pius X,Private,Loudonville,Albany,,99.6,98.5,0,,1.08,42.6967378,-73.7616676
1160,New York,2017-18,St Simon Stock,Private,Bronx,Bronx,,99.6,98.2,0,,0,40.85519,-73.899021
1161,New York,2017-18,Tanglewood Elementary,Public,South Glens Falls,Saratoga,,99.6,99.6,0,,0.42,43.281135,-73.661349
1162,New York,2017-18,Terryville Road,Public,Port Jefferson Sta,Suffolk,,99.6,97.9,0.42,,0.84,40.909103,-73.05009
1163,New York,2017-18,Townsend Elementary,Public,Walton,Delaware,,99.6,99.3,0.22,,0.45,42.170636,-75.126663
1164,New York,2017-18,Turnpike Elem,Public,Troy,Rensselaer,,99.6,98.8,0.97,,0.19,42.7903368,-73.6666811
1165,New York,2017-18,Vails Gate High Tech Magnet,Public,New Windsor,Orange,,99.6,99.3,0,,0.35,41.4626706,-74.0545124
1166,New York,2017-18,Victor Early Childhood Ctr,Public,Victor,Ontario,,99.6,99.6,0,,0.38,42.992124,-77.416571
1167,New York,2017-18,Walt Whitman,Public,Woodbury,Nassau,,99.6,99.6,0,,0.36,40.8144015,-73.4663164
1168,New York,2017-18,Watson Williams Elementary,Public,Utica,Oneida,,99.6,98.7,0.14,,0,43.087535,-75.244296
1169,New York,2017-18,Winfield Street Elementary,Public,Corning,Steuben,,99.6,98.7,0,,0,42.162251,-77.067737
1170,New York,2017-18,Aa Gates Elementary,Public,Port Byron,Cayuga,,99.5,98.8,0,,0.48,43.041616,-76.616929
1171,New York,2017-18,Abraham Lincoln Elementary,Public,Jamestown,Chautauqua,,99.5,99.3,0.74,,0,42.091871,-79.253753
1172,New York,2017-18,Albertus W Becker,Public,Selkirk,Albany,,99.5,98.7,0,,0.51,42.55452,-73.80829
1173,New York,2017-18,B C Cate Elementary,Public,Montour Falls,Schuyler,,99.5,98.9,0,,1.1,42.338435,-76.841701
1174,New York,2017-18,Ballard Elementary,Public,Wilton,Saratoga,,99.5,99.5,0,,0.51,43.178293,-73.735127
1175,New York,2017-18,Beth Jacob Day,Private,Brooklyn,Kings,,99.5,99.5,0.16,,0.32,40.62946,-73.974881
1176,New York,2017-18,Canisteo-Greenwood Elem/Middle,Public,Canisteo,Steuben,,99.5,98.6,0.18,,0.36,42.2629356,-77.6124722
1177,New York,2017-18,Caryl E Adams Primary,Public,Whitney Point,Broome,,99.5,99,0.24,,0.24,42.340291,-75.974783
1178,New York,2017-18,Catherine M Mcnamara Elementary,Public,Baldwinsville,Onondaga,,99.5,99.1,0.18,,0.36,43.125627,-76.299089
1179,New York,2017-18,Cayuga Heights Elementary,Public,Depew,Erie,,99.5,99.5,0,,0.47,42.893613,-78.691245
1180,New York,2017-18,Charter School For Applied Technologies (K-5),Private,Buffalo,Erie,,99.5,99.5,0,,0.5,42.9671751,-78.898589
1181,New York,2017-18,Chatsworth Avenue,Public,Larchmont,Westchester,,99.5,99.2,0.14,,0.54,40.930033,-73.753143
1182,New York,2017-18,Chautauqua Lake Elementary,Public,Mayville,Chautauqua,,99.5,99.5,0,,0.26,42.258116,-79.514688
1183,New York,2017-18,Cherokee Street Elementary,Public,Ronkonkoma,Suffolk,,99.5,99.3,0.18,,0.54,40.82082,-73.145519
1184,New York,2017-18,Cherry Valley-Springfield Elementary,Public,Cherry Valley,Otsego,,99.5,99,0,,0.49,42.8170549,-74.7689931
1185,New York,2017-18,Claremont,Public,Ossining,Westchester,,99.5,98.8,0.14,,0.54,41.171872,-73.859976
1186,New York,2017-18,Colonial Village Elementary,Public,Niagara Falls,Niagara,,99.5,99.5,0.25,,0.25,43.138388,-78.97731
1187,New York,2017-18,Columbia Grammar & Prep Sch,Private,New York,New York,,99.5,98.2,0,,0.2,40.790214,-73.9668174
1188,New York,2017-18,Columbus Avenue,Public,Freeport,Nassau,,99.5,98.1,0,,0.49,40.663718,-73.57799
