index,state,year,name,type,city,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1961,California,2018-19,Glen Avon Elementary,Public,Jurupa Valley,Riverside,92,98,97,0,,,34.008856,-117.461632
1962,California,2018-19,Glen Cove Elementary,Public,Vallejo,Solano,81,98,98,2,,,38.074752,-122.208504
1963,California,2018-19,Glen H. Dysinger Sr. Elementary,Public,Buena Park,Orange,99,98,98,2,,,33.849241,-117.991213
1964,California,2018-19,Glen Park Elementary,Public,San Francisco,San Francisco,66,98,98,2,,,37.733182,-122.43578
1965,California,2018-19,Glen Yermo Elementary,Public,Mission Viejo,Orange,129,98,92,0,,,33.629227,-117.668267
1966,California,2018-19,Glenfeliz Boulevard Elementary,Public,Los Angeles,Los Angeles,66,98,97,2,,,34.12251,-118.26757
1967,California,2018-19,Glenknoll Elementary,Public,Yorba Linda,Orange,82,98,96,2,,,33.869422,-117.788298
1968,California,2018-19,Glenmeade Elementary,Public,Chino Hills,San Bernardino,99,98,96,0,,,33.980711,-117.722402
1969,California,2018-19,Glenmoor Elementary,Public,Fremont,Alameda,95,98,98,2,,,37.545076,-122.004785
1970,California,2018-19,Glenoaks Elementary,Public,Glendale,Los Angeles,89,98,94,2,,,34.151767,-118.222037
1971,California,2018-19,Glenwood Elementary,Public,Sun Valley,Los Angeles,77,98,98,2,,,34.216428,-118.358195
1972,California,2018-19,Glenwood Elementary,Public,San Rafael,Marin,67,98,97,1,,,37.983347,-122.478746
1973,California,2018-19,Glenwood Elementary,Public,Sacramento,Sacramento,91,98,95,0,,,38.644586,-121.463131
1974,California,2018-19,Glenwood Elementary,Public,Thousand Oaks,Ventura,67,98,98,2,,,34.194088,-118.866478
1975,California,2018-19,Global Learning Charter,Public,Visalia,Tulare,52,98,98,2,,,36.35356,-119.302635
1976,California,2018-19,Glorietta Elementary,Public,Orinda,Contra Costa,86,98,98,2,,,37.8718,-122.162633
1977,California,2018-19,Godfrey G. Berry Elementary,Public,San Diego,San Diego,50,98,98,2,,,32.567409,-117.090989
1978,California,2018-19,Golden Elementary,Public,Placentia,Orange,50,98,98,2,,,33.903189,-117.851195
1979,California,2018-19,Golden Oak Community,Public,Santa Clarita,Los Angeles,69,98,98,2,,,34.392323,-118.455578
1980,California,2018-19,Golden Oak Elementary,Public,Visalia,Tulare,92,98,97,1,,,36.34318,-119.260216
1981,California,2018-19,Gompers K8,Public,Lakewood,Los Angeles,63,98,98,2,,,33.852057,-118.122505
1982,California,2018-19,Gonsalves Joe A. Elementary,Public,Cerritos,Los Angeles,101,98,97,0,,,33.87822,-118.041508
1983,California,2018-19,Good Hope Elementary,Public,Perris,Riverside,80,98,98,2,,,33.771051,-117.27478
1984,California,2018-19,Grace Hudson Elementary,Public,Ukiah,Mendocino,93,98,98,2,,,39.123432,-123.206341
1985,California,2018-19,Grace Miller Elementary,Public,La Verne,Los Angeles,67,98,97,0,,,34.109211,-117.774968
1986,California,2018-19,Grace Patterson Elementary,Public,Vallejo,Solano,81,98,96,0,,,38.080316,-122.23753
1987,California,2018-19,Grace S. Thille Elementary,Public,Santa Paula,Ventura,52,98,98,2,,,34.352723,-119.055914
1988,California,2018-19,Graciano Gomez Elementary,Public,San Bernardino,San Bernardino,68,98,93,0,,,34.120093,-117.317926
1989,California,2018-19,Granada Elementary,Public,Granada Hills,Los Angeles,70,98,98,2,,,34.266944,-118.507778
1990,California,2018-19,Granada Islamic,Private,Santa Clara,Santa Clara,58,98,98,2,,,37.3771692,-121.9598105
1991,California,2018-19,Grand Oaks Elementary,Public,Shasta Lake,Shasta,54,98,96,2,,,40.682877,-122.351329
1992,California,2018-19,Grand Terrace Elementary,Public,Grand Terrace,San Bernardino,87,98,98,2,,,34.034617,-117.322167
1993,California,2018-19,Grand View Boulevard Elementary,Public,Los Angeles,Los Angeles,205,98,94,0,,,34.002325,-118.429673
1994,California,2018-19,Grand View Elementary,Public,Manhattan Beach,Los Angeles,97,98,96,1,,,33.8944,-118.412615
1995,California,2018-19,Grand View Elementary,Public,Dinuba,Tulare,53,98,98,2,,,36.512479,-119.430243
1996,California,2018-19,Granite Pointe Elementary,Public,Bakersfield,Kern,200,98,96,1,,,35.2897,-119.034469
1997,California,2018-19,Grant Elementary,Public,San Lorenzo,Alameda,81,98,98,2,,,37.680846,-122.1355
1998,California,2018-19,Grant Elementary,Public,Richmond,Contra Costa,84,98,98,2,,,37.942425,-122.345158
1999,California,2018-19,Grant Elementary,Public,Redding,Shasta,64,98,98,2,,,40.541089,-122.472916
2000,California,2018-19,Grant K8,Public,San Diego,San Diego,80,98,98,2,,,32.749606,-117.176206
2001,California,2018-19,Grape Street Elementary,Public,Los Angeles,Los Angeles,115,98,98,0,,,33.934093,-118.237372
2002,California,2018-19,Grattan Elementary,Public,San Francisco,San Francisco,65,98,98,2,,,37.763597,-122.450638
2003,California,2018-19,Gravenstein Elementary,Public,Sebastopol,Sonoma,100,98,92,3,,,38.360801,-122.785417
2004,California,2018-19,Grayson Elementary,Public,Westley,Stanislaus,52,98,98,2,,,37.54479,-121.198711
2005,California,2018-19,Grazide Elementary,Public,Hacienda Heights,Los Angeles,94,98,98,2,,,33.98328,-117.961746
2006,California,2018-19,Great Valley Elementary,Public,Stockton,San Joaquin,89,98,98,2,,,37.903674,-121.29675
2007,California,2018-19,Great Western Elementary,Public,Reedley,Fresno,54,98,98,2,,,36.662051,-119.450656
2008,California,2018-19,Green Elementary,Public,San Diego,San Diego,81,98,98,2,,,32.796754,-117.044767
2009,California,2018-19,Green Hills Elementary,Public,Millbrae,San Mateo,52,98,98,2,,,37.605027,-122.405752
2010,California,2018-19,Green Valley Elementary,Public,Danville,Contra Costa,77,98,98,2,,,37.833386,-121.979449
2011,California,2018-19,Greenbrook Elementary,Public,Danville,Contra Costa,91,98,98,2,,,37.791433,-121.974478
2012,California,2018-19,Greenhills Elementary,Public,Granite Bay,Placer,154,98,96,2,,,38.749964,-121.21594
2013,California,2018-19,Greenleaf Elementary,Public,Oakland,Alameda,91,98,96,0,,,37.764527,-122.194685
2014,California,2018-19,Greentree Elementary,Public,Irvine,Orange,61,98,97,0,,,33.698502,-117.788684
2015,California,2018-19,Gregory Gardens Elementary,Public,Pleasant Hill,Contra Costa,84,98,95,0,,,37.960458,-122.068179
2016,California,2018-19,Gretchen Higgins Elementary,Public,Dixon,Solano,66,98,98,2,,,38.460973,-121.830337
2017,California,2018-19,Gridley Street Elementary,Public,San Fernando,Los Angeles,105,98,95,0,,,34.302518,-118.429493
2018,California,2018-19,Griffin Avenue Elementary,Public,Los Angeles,Los Angeles,114,98,97,1,,,34.068167,-118.211963
2019,California,2018-19,Grimmway Academy,Public,Arvin,Kern,90,98,98,2,,,35.21359,-118.834691
2020,California,2018-19,Grimmway Academy Shafter,Public,Shafter,Kern,87,98,98,2,,,35.490904,-119.286484
2021,California,2018-19,Grover Beach Elementary,Public,Grover Beach,San Luis Obispo,69,98,98,2,,,35.118427,-120.618214
2022,California,2018-19,Grunsky Elementary,Public,Stockton,San Joaquin,51,98,96,0,,,37.97189,-121.274175
2023,California,2018-19,Guadalupe Elementary,Public,San Jose,Santa Clara,88,98,98,2,,,37.228903,-121.89721
2024,California,2018-19,Gustine Elementary,Public,Gustine,Merced,87,98,98,2,,,37.24896,-120.998395
2025,California,2018-19,Guy Jr. Emanuele Elementary,Public,Union City,Alameda,95,98,98,2,,,37.600493,-122.015987
2026,California,2018-19,H. A. Hyde Elementary,Public,Watsonville,Santa Cruz,105,98,93,0,,,36.925799,-121.768826
2027,California,2018-19,H. Clarke Powers Elementary,Public,Loomis,Placer,62,98,95,0,,,38.831394,-121.203142
2028,California,2018-19,H. W. Harkness Elementary,Public,Sacramento,Sacramento,69,98,96,0,,,38.502785,-121.488615
2029,California,2018-19,Hage Elementary,Public,San Diego,San Diego,160,98,98,1,,,32.921076,-117.12092
2030,California,2018-19,Halecrest Elementary,Public,Chula Vista,San Diego,79,98,97,0,,,32.634967,-117.044665
2031,California,2018-19,Hall District Elementary,Public,Watsonville,Santa Cruz,101,98,98,0,,,36.865293,-121.722971
2032,California,2018-19,Hamilton Elementary,Public,San Diego,San Diego,115,98,98,0,,,32.735499,-117.100234
2033,California,2018-19,Hamilton Elementary,Public,Hanford,Kings,55,98,95,0,,,36.349536,-119.625475
2034,California,2018-19,Hamilton Meadow Park,Public,Novato,Marin,73,98,98,2,,,38.05429,-122.529321
2035,California,2018-19,Hamlin Charter Academy,Public,West Hills,Los Angeles,92,98,98,2,,,34.189621,-118.619993
2036,California,2018-19,Handy Elementary,Public,Orange,Orange,59,98,98,2,,,33.801104,-117.82777
2037,California,2018-19,Hanh Phan Tilley Elementary,Public,Fresno,Fresno,85,98,98,2,,,36.76963,-119.852151
2038,California,2018-19,Hanna Ranch Elementary,Public,Hercules,Contra Costa,63,98,98,2,,,37.992993,-122.234651
2039,California,2018-19,Hansen Elementary,Public,Mountain House,San Joaquin,115,98,98,0,,,37.9175935,-121.1710389
2040,California,2018-19,Hansen Elementary,Public,Anaheim,Orange,97,98,97,0,,,33.815183,-118.009698
2041,California,2018-19,Hanson Elementary,Public,Ramona,San Diego,79,98,95,1,,,33.017469,-116.890223
2042,California,2018-19,Happy Valley Primary,Public,Anderson,Shasta,73,98,96,0,,,40.474556,-122.452519
2043,California,2018-19,Harder Elementary,Public,Hayward,Alameda,72,98,98,2,,,37.651112,-122.072151
2044,California,2018-19,Harding Elementary,Public,El Cerrito,Contra Costa,69,98,98,2,,,37.902825,-122.294403
2045,California,2018-19,Harding Elementary,Public,El Centro,Imperial,73,98,98,2,,,32.784622,-115.559523
2046,California,2018-19,Harding Elementary,Public,Bakersfield,Kern,91,98,93,0,,,35.390029,-118.952986
2047,California,2018-19,Harding University Partnership,Public,Santa Barbara,Santa Barbara,88,98,98,2,,,34.416333,-119.721176
2048,California,2018-19,Hardy Brown College Prep,Public,San Bernardino,San Bernardino,69,98,98,2,,,34.10194,-117.297341
2049,California,2018-19,Hardy Elementary,Public,San Diego,San Diego,69,98,98,2,,,32.772008,-117.079239
2050,California,2018-19,Harker School The,Private,San Jose,Santa Clara,81,98,98,2,,,#N/A,#N/A
2051,California,2018-19,Harloe Elementary,Public,Arroyo Grande,San Luis Obispo,92,98,96,0,,,35.111796,-120.592506
2052,California,2018-19,Harmony Elementary,Public,Hemet,Riverside,116,98,96,0,,,33.722119,-117.016153
2053,California,2018-19,Harmony Elementary,Public,Los Angeles,Los Angeles,92,98,98,2,,,34.00727,-118.260151
2054,California,2018-19,Harriette Kirschen Elementary,Public,Modesto,Stanislaus,62,98,98,2,,,37.615097,-121.021565
2055,California,2018-19,Harrington Elementary,Public,Oxnard,Ventura,87,98,98,2,,,34.17538,-119.173313
2056,California,2018-19,Harrison Elementary,Public,Riverside,Riverside,89,98,97,0,,,33.90486,-117.443541
2057,California,2018-19,Harrison Elementary,Public,Stockton,San Joaquin,85,98,96,0,,,37.985717,-121.273244
2058,California,2018-19,Harvard Elementary,Public,Los Angeles,Los Angeles,69,98,94,0,,,34.077113,-118.304187
2059,California,2018-19,Harvest Elementary,Public,Delano,Kern,79,98,98,2,,,35.774563,-119.227326
2060,California,2018-19,Harvest Hill S.T.E.A.M. Academy,Public,Winchester,Riverside,116,98,97,1,,,33.620716,-117.107717
2061,California,2018-19,Harvey Green Elementary,Public,Fremont,Alameda,94,98,98,2,,,37.519474,-121.959447
2062,California,2018-19,Haskell Elementary Science Technology Engineering Arts And Mathematics Steam Magnet,Public,Granada Hills,Los Angeles,64,98,98,2,,,34.268099,-118.477637
2063,California,2018-19,Havens Elementary,Public,Piedmont,Alameda,85,98,93,1,,,37.82539,-122.233132
2064,California,2018-19,Hawes Elementary,Public,Redwood City,San Mateo,60,98,95,0,,,37.472576,-122.232125
2065,California,2018-19,Haynes Charter For Enriched Studies,Public,West Hills,Los Angeles,74,98,97,0,,,34.190312,-118.648241
2066,California,2018-19,Hearst Elementary,Public,San Diego,San Diego,131,98,96,2,,,32.783179,-117.064307
2067,California,2018-19,Heather Elementary,Public,San Carlos,San Mateo,95,98,98,2,,,37.492446,-122.274701
2068,California,2018-19,Heights Christian School / Brea,Private,Brea,Orange,51,98,98,2,,,33.917529,-117.875049
2069,California,2018-19,Heights Christian School/ La Mirada Campus,Private,La Mirada,Los Angeles,70,98,98,2,,,33.9188471,-117.9977482
2070,California,2018-19,Helen Estock Elementary,Public,Tustin,Orange,67,98,98,2,,,33.749929,-117.826654
2071,California,2018-19,Helen Hunt Jackson Elementary,Public,Temecula,Riverside,65,98,98,2,,,33.460144,-117.090908
2072,California,2018-19,Helen L. Dollahan Elementary,Public,Rialto,San Bernardino,73,98,98,2,,,34.115569,-117.391162
2073,California,2018-19,Helendale Elementary,Public,Helendale,San Bernardino,80,98,98,0,,,34.747621,-117.335653
2074,California,2018-19,Hemlock Elementary,Public,Fontana,San Bernardino,69,98,98,2,,,34.114691,-117.476881
2075,California,2018-19,Hemlock Elementary,Public,Vacaville,Solano,78,98,98,2,,,38.365254,-122.002395
2076,California,2018-19,Henderson Elementary,Public,Barstow,San Bernardino,97,98,98,2,,,34.891089,-117.039589
2077,California,2018-19,Henry Dalton Elementary,Public,Azusa,Los Angeles,76,98,98,2,,,34.138516,-117.901503
2078,California,2018-19,Henry Eissler Elementary,Public,Bakersfield,Kern,87,98,98,2,,,35.39953,-118.938387
2079,California,2018-19,Henry Elementary,Public,Rialto,San Bernardino,71,98,98,2,,,34.114874,-117.36332
2080,California,2018-19,Henry F. Kammann Elementary,Public,Salinas,Monterey,98,98,98,2,,,36.699985,-121.658737
2081,California,2018-19,Henry Ford Elementary,Public,Redwood City,San Mateo,56,98,98,2,,,37.456671,-122.234078
2082,California,2018-19,Henry P. Mohr Elementary,Public,Pleasanton,Alameda,128,98,96,0,,,37.692046,-121.86059
2083,California,2018-19,Henry Patrick Elementary,Public,Anaheim,Orange,64,98,98,2,,,33.851179,-117.932843
2084,California,2018-19,Herbert Hoover Elementary,Public,Indio,Riverside,84,98,98,2,,,33.726096,-116.232912
2085,California,2018-19,Herbert Hoover Elementary,Public,Palo Alto,Santa Clara,58,98,98,2,,,37.418738,-122.11395
2086,California,2018-19,Heritage,Public,Phelan,San Bernardino,67,98,96,0,,,34.423729,-117.521757
2087,California,2018-19,Heritage Elementary,Public,Tulare,Tulare,136,98,98,1,,,36.228562,-119.360837
2088,California,2018-19,Heritage Elementary,Public,Santa Ana,Orange,65,98,98,2,,,33.74116,-117.931319
2089,California,2018-19,Heritage Elementary,Public,Lodi,San Joaquin,71,98,98,2,,,38.128239,-121.26168
2090,California,2018-19,Heritage Oak Elementary,Public,Roseville,Placer,118,98,97,2,,,38.757299,-121.315678
2091,California,2018-19,Heritage Oak Private Education,Private,Yorba Linda,Orange,87,98,98,2,,,33.902222,-117.837458
2092,California,2018-19,Herk Bouris Elementary,Public,Lake Elsinore,Riverside,147,98,97,2,,,33.667089,-117.234258
2093,California,2018-19,Herman Leimbach Elementary,Public,Sacramento,Sacramento,99,98,98,2,,,38.46336,-121.423041
2094,California,2018-19,Hermosa Elementary,Public,Alta Loma,San Bernardino,84,98,98,2,,,34.149978,-117.583497
2095,California,2018-19,Herrick Avenue Elementary,Public,Sylmar,Los Angeles,100,98,98,2,,,34.314924,-118.464991
2096,California,2018-19,Hesby Oaks Leadership Charter,Public,Encino,Los Angeles,69,98,98,2,,,34.161734,-118.4732
2097,California,2018-19,Hesperian Elementary,Public,San Lorenzo,Alameda,95,98,98,2,,,37.693338,-122.124493
2098,California,2018-19,Hidden Hills Elementary,Public,San Ramon,Contra Costa,80,98,96,3,,,37.764439,-121.893002
2099,California,2018-19,Hidden Valley Elementary,Public,Santa Rosa,Sonoma,95,98,98,2,,,38.47276,-122.700877
2100,California,2018-19,Highland Elementary,Public,Bakersfield,Kern,122,98,97,1,,,35.431927,-119.014867
2101,California,2018-19,Highland Elementary,Public,Richmond,Contra Costa,59,98,98,2,,,37.971069,-122.328517
2102,California,2018-19,Highland Elementary,Public,Vallejo,Solano,83,98,98,2,,,38.114695,-122.23332
2103,California,2018-19,Highland Elementary,Public,Visalia,Tulare,77,98,98,2,,,36.335493,-119.300214
2104,California,2018-19,Highland Pacific Elementary,Public,Highland,San Bernardino,64,98,92,2,,,34.129302,-117.214182
2105,California,2018-19,Highlands Christian Schools,Private,San Bruno,San Mateo,69,98,98,2,,,37.62313,-122.447491
2106,California,2018-19,Highlands Elementary,Public,Pittsburg,Contra Costa,84,98,98,2,,,37.998535,-121.885988
2107,California,2018-19,Highlands Elementary,Public,Saugus,Los Angeles,50,98,94,4,,,34.440484,-118.523163
2108,California,2018-19,Highlands Elementary,Public,Spring Valley,San Diego,91,98,98,2,,,32.737569,-116.980481
2109,California,2018-19,Highlands Elementary,Public,San Mateo,San Mateo,84,98,96,0,,,37.524098,-122.350273
2110,California,2018-19,Hillcrest Elementary,Public,Monterey Park,Los Angeles,71,98,98,2,,,34.047069,-118.109636
2111,California,2018-19,Hillcrest Elementary,Public,San Francisco,San Francisco,69,98,97,0,,,37.728412,-122.418993
2112,California,2018-19,Hillside Elementary,Public,San Leandro,Alameda,96,98,98,2,,,37.701788,-122.116386
2113,California,2018-19,Hilltop Drive Elementary,Public,Chula Vista,San Diego,65,98,95,2,,,32.631539,-117.06428
2114,California,2018-19,Hillview Crest Elementary,Public,Hayward,Alameda,96,98,98,2,,,37.614614,-122.035179
2115,California,2018-19,Hoffer Elementary,Public,Banning,Riverside,75,98,92,1,,,33.933615,-116.864787
2116,California,2018-19,Holder Elementary,Public,Buena Park,Orange,85,98,94,0,,,33.823143,-118.018397
2117,California,2018-19,Holland Elementary,Public,Fresno,Fresno,84,98,98,2,,,36.803054,-119.780216
2118,California,2018-19,Hollingworth Elementary,Public,West Covina,Los Angeles,73,98,98,2,,,34.007651,-117.87933
2119,California,2018-19,Hollister Dual Language Academy,Public,Hollister,San Benito,165,98,97,0,,,36.855128,-121.3848
2120,California,2018-19,Hollister Elementary,Public,Santa Barbara,Santa Barbara,84,98,98,2,,,34.432386,-119.794843
2121,California,2018-19,Hollister Prep,Public,Hollister,San Benito,60,98,98,2,,,36.847011,-121.411823
2122,California,2018-19,Hollow Hills Elementary,Public,Simi Valley,Ventura,99,98,97,0,,,34.255189,-118.764092
2123,California,2018-19,Holly Avenue Elementary,Public,Arcadia,Los Angeles,125,98,98,1,,,34.127094,-118.045239
