index,state,year,name,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
714,Michigan,2018-19,Lincoln,Van Buren,South Haven Public Schools,57,,94.7,1.8,,,42.391443,-86.273301
715,Michigan,2018-19,Mecosta Elementary,Mecosta,Chippewa Hills School District,38,,94.7,2.6,,,43.6227952,-85.2323855
716,Michigan,2018-19,Montessori Children's Center,Wayne,Melvindale-North Allen Park Schools,19,,94.7,0,,,42.2696471,-83.1915024
717,Michigan,2018-19,North Holland Elementary,Ottawa,West Ottawa Public School District,38,,94.7,5.3,,,42.855736,-86.078117
718,Michigan,2018-19,Oakbrook Elementary,Macomb,Utica Community Schools,75,,94.7,1.3,,,42.569089,-83.006406
719,Michigan,2018-19,Pathfinder Elementary,Newaygo,Fremont Public School District,150,,94.7,2,,,43.475655,-85.948566
720,Michigan,2018-19,Pinconning Central Elementary,Bay,Pinconning Area Schools,57,,94.7,3.5,,,43.853321,-83.967268
721,Michigan,2018-19,Superior Hills Elementary,Marquette,Marquette Area Public Schools,75,,94.7,4,,,46.53321,-87.415935
722,Michigan,2018-19,Townline Elementary,Kent,Kentwood Public Schools,57,,94.7,3.5,,,42.8545501,-85.6614769
723,Michigan,2018-19,Weston Elementary,Genesee,Kearsley Community Schools,190,,94.7,2.6,,,43.0467855,-83.6221851
724,Michigan,2018-19,Winn Elementary,Isabella,Shepherd Public School District,19,,94.7,5.3,,,43.521749,-84.902051
725,Michigan,2018-19,Alamo Elementary,Allegan,Otsego Public Schools,37,,94.6,0,,,42.3781003,-85.70796
726,Michigan,2018-19,Arnold Elementary,Jackson,Michigan Center School District,148,,94.6,4.1,,,42.238344,-84.342508
727,Michigan,2018-19,Central Montcalm Elementary,Montcalm,Central Montcalm Public Schools,92,,94.6,2.2,,,43.215365,-85.069879
728,Michigan,2018-19,Clark Elementary,Detroit,Detroit Public Schools Community District,37,,94.6,0,,,42.3942012,-82.9411661
729,Michigan,2018-19,Clinton Elementary,Lenawee,Clinton Community Schools,92,,94.6,5.4,,,42.06985,-83.966699
730,Michigan,2018-19,Ella White,Alpena,Alpena Public Schools,93,,94.6,3.2,,,45.0547189,-83.4512197
731,Michigan,2018-19,Francois Maconce Elem.,Macomb,Anchor Bay School District,37,,94.6,5.4,,,42.7134685,-82.6914616
732,Michigan,2018-19,Garfield Elementary,Wayne,Wyandotte City School District,74,,94.6,2.7,,,42.362851,-83.395225
733,Michigan,2018-19,Gilkey Elementary,Allegan,Plainwell Community Schools,56,,94.6,1.8,,,42.436446,-85.638405
734,Michigan,2018-19,Jane Addams Elementary,Oakland,School District of the City of Royal Oak,74,,94.6,5.4,,,42.386751,-83.3007982
735,Michigan,2018-19,Jane Addams Elementary,Wayne,South Redford School District,56,,94.6,1.8,,,42.386901,-83.30075
736,Michigan,2018-19,John R Kment Elem,Macomb,Roseville Community Schools,37,,94.6,0,,,42.5146085,-82.9158432
737,Michigan,2018-19,Knapp Forest Elementary,Kent,Forest Hills Public Schools,93,,94.6,4.3,,,43.005667,-85.564423
738,Michigan,2018-19,Lansing Christian,Ingham,Holt Public Schools,37,,94.6,5.4,,,42.67791,-84.509031
739,Michigan,2018-19,Mackensen Elementary,Bay,Bay City School District,37,,94.6,0,,,43.579197,-83.934267
740,Michigan,2018-19,Madison Elementary,Lenawee,Madison School District (Lenawee),130,,94.6,2.3,,,41.867251,-84.020381
741,Michigan,2018-19,Merritt Academy,Macomb,Merritt Academy,37,,94.6,5.4,,,42.740882,-82.800214
742,Michigan,2018-19,Pleasant Ridge Elementary,Washtenaw,Saline Area Schools,130,,94.6,4.6,,,42.164108,-83.775537
743,Michigan,2018-19,Polk Elementary,Wayne,Dearborn Heights School District #7,74,,94.6,2.7,,,42.275879,-83.239185
744,Michigan,2018-19,Prevail Academy,Macomb,Prevail Academy,74,,94.6,1.4,,,42.598079,-82.894475
745,Michigan,2018-19,South Elementary,Ottawa,Hudsonville Public School District,74,,94.6,5.4,,,42.857634,-85.87921
746,Michigan,2018-19,Universal Academy,Detroit,Universal Academy,56,,94.6,0,,,42.3281933,-83.142075
747,Michigan,2018-19,Valley View Elementary,Kent,Rockford Public Schools,111,,94.6,4.5,,,43.128956,-85.567341
748,Michigan,2018-19,West MI Academy of Environmental Science,Kent,West MI Academy of Environmental Science,112,,94.6,5.4,,,42.987681,-85.77797
749,Michigan,2018-19,Woodcrest Elementary,Midland,Midland Public Schools,93,,94.6,3.2,,,43.647918,-84.258955
750,Michigan,2018-19,Barhitte Elementary,Genesee,Bentley Community Schools,55,,94.5,5.5,,,43.006513,-83.591343
751,Michigan,2018-19,Bingham Farms Elementary,Oakland,Birmingham City School District,55,,94.5,3.6,,,42.51676,-83.274955
752,Michigan,2018-19,Excel Charter Academy,Kent,Excel Charter Academy,109,,94.5,3.7,,,42.889272,-85.607955
753,Michigan,2018-19,Forest Park Elementary,Macomb,Eastpointe Community Schools,127,,94.5,0.8,,,42.475588,-82.931578
754,Michigan,2018-19,International Academy of Flint,Genesee,International Academy of Flint,91,,94.5,0,,,42.9964149,-83.6786164
755,Michigan,2018-19,Lakeview Elementary,Montcalm,Lakeview Community Schools (Montcalm),110,,94.5,2.7,,,43.434162,-85.273588
756,Michigan,2018-19,Leonard Elementary,Clinton,Ovid-Elsie Area Schools,73,,94.5,1.4,,,43.010042,-84.36341
757,Michigan,2018-19,Meadowbrook Elementary,Oakland,Walled Lake Consolidated Schools,109,,94.5,5.5,,,42.5080047,-83.4558767
758,Michigan,2018-19,Rankin Elementary,Genesee,Carman-Ainsworth Community Schools,73,,94.5,0,,,42.917206,-83.747223
759,Michigan,2018-19,Redwood Elementary,Van Buren,Hartford Public School District,91,,94.5,0,,,42.202737,-86.1609472
760,Michigan,2018-19,Upton Elementary,Oakland,School District of the City of Royal Oak,55,,94.5,5.5,,,42.5292578,-83.1859485
761,Michigan,2018-19,Ashley Elementary,Gratiot,Ashley Community Schools,18,,94.4,0,,,43.18767,-84.472655
762,Michigan,2018-19,Atlanta all Buildings,Montmorency,Atlanta Community Schools,18,,94.4,0,,,45.0042519,-84.1469475
763,Michigan,2018-19,Briarwood Elementary,Macomb,Warren Woods Public Schools,54,,94.4,5.6,,,42.503516,-82.980154
764,Michigan,2018-19,Crothers Elementary,Macomb,Center Line Public Schools,71,,94.4,2.8,,,42.495396,-83.015417
765,Michigan,2018-19,Explorer Elementary,Kent,Kentwood Public Schools,108,,94.4,3.7,,,42.843285,-85.606602
766,Michigan,2018-19,Foote Elementary,Wayne,Lincoln Park Public Schools,54,,94.4,3.7,,,42.23854,-83.190153
767,Michigan,2018-19,Ganiard Elementary,Isabella,Mt. Pleasant City School District,89,,94.4,1.1,,,43.6037535,-84.7898573
768,Michigan,2018-19,Georgetown Elementary,Ottawa,Hudsonville Public School District,71,,94.4,5.6,,,42.908433,-85.880116
769,Michigan,2018-19,Gill Elementary,Oakland,Farmington Public School District,72,,94.4,4.2,,,42.447266,-83.38737
770,Michigan,2018-19,Hampton Elementary,Oakland,Rochester Community School District,71,,94.4,2.8,,,42.650468,-83.122597
771,Michigan,2018-19,Jeffers Elementary,Ottawa,Spring Lake Public Schools,71,,94.4,5.6,,,43.06024,-86.146691
772,Michigan,2018-19,Jenison Christian,Ottawa,Jenison Public Schools,54,,94.4,5.6,,,42.91035,-85.835921
773,Michigan,2018-19,Kendon,Ingham,Lansing Public School District,36,,94.4,2.8,,,42.686368,-84.540827
774,Michigan,2018-19,Kenwood Elementary,Wexford,Cadillac Area Public Schools,72,,94.4,4.2,,,44.2492658,-85.4309103
775,Michigan,2018-19,Lakeland Elementary,Antrim,Elk Rapids Schools,71,,94.4,2.8,,,44.897028,-85.395469
776,Michigan,2018-19,Lillian Fletcher Elem.,Calhoun,Homer Community Schools,72,,94.4,4.2,,,42.14165,-84.81172
777,Michigan,2018-19,Linwood Elementary,Bay,Pinconning Area Schools,18,,94.4,5.6,,,43.7386673,-83.9679915
778,Michigan,2018-19,Long Lake Elementary,Gd. Traverse,Traverse City Area Public Schools,72,,94.4,4.2,,,44.7482179,-85.7273436
779,Michigan,2018-19,New Bedford Academy,Monroe,New Bedford Academy,18,,94.4,5.6,,,41.730102,-83.627059
780,Michigan,2018-19,Parkwood-Upjohn Elementary,Kalamazoo,Kalamazoo Public School District,107,,94.4,0.9,,,42.267468,-85.586733
781,Michigan,2018-19,Pattengill Elementary,Oakland,Berkley School District,72,,94.4,5.6,,,42.5086252,-83.1952932
782,Michigan,2018-19,Riverside Academy,Wayne,Riverside Academy,71,,94.4,1.4,,,42.343714,-83.16676
783,Michigan,2018-19,Rogers,Oakland,Pontiac City School District,71,,94.4,0,,,42.680176,-83.229489
784,Michigan,2018-19,Ronald Brown Academy,Detroit,Detroit Public Schools Community District,125,,94.4,0,,,42.4045635,-82.947551
785,Michigan,2018-19,Schoolcraft Elementary,Kalamazoo,Schoolcraft Community Schools,89,,94.4,3.4,,,42.118226,-85.630743
786,Michigan,2018-19,Sheldon Woods Elementary,Ottawa,West Ottawa Public School District,18,,94.4,5.6,,,42.891141,-86.157984
787,Michigan,2018-19,Sibley Elementary,Kent,Grand Rapids Public Schools,54,,94.4,1.9,,,42.9676027,-85.6904814
788,Michigan,2018-19,Southwest Detroit Community,Detroit,Southwest Detroit Lighthouse Charter Academy,18,,94.4,5.6,,,42.3345915,-83.1095881
789,Michigan,2018-19,Spiritus Sanctus Academy,Washtenaw,Ann Arbor Public Schools,18,,94.4,5.6,,,42.34802,-83.558671
790,Michigan,2018-19,St. Paul Lutheran,Washtenaw,Ann Arbor Public Schools,18,,94.4,0,,,42.27918,-83.684201
791,Michigan,2018-19,Sturgis Schools Adult Education Center,St. Joseph,Sturgis Public Schools,18,,94.4,0,,,41.801638,-85.419575
792,Michigan,2018-19,University Preparatory Science and Math Elementary,Detroit,University Preparatory Science and Math,71,,94.4,4.2,,,42.3482456,-83.0310764
793,Michigan,2018-19,White Cloud  Schools All Buildings,Newaygo,White Cloud Public Schools,107,,94.4,0,,,43.5508736,-85.7852643
794,Michigan,2018-19,Wilcox Elementary,Ingham,Holt Public Schools,89,,94.4,3.4,,,42.629861,-84.536857
795,Michigan,2018-19,Will Carleton Academy,Hillsdale,Will Carleton Academy,18,,94.4,5.6,,,41.9119351,-84.6531947
796,Michigan,2018-19,Will L. Lee,Macomb,Richmond Community Schools,107,,94.4,3.7,,,42.80551,-82.756162
797,Michigan,2018-19,William G Mather Elementary,Alger,Munising Public Schools,36,,94.4,0,,,46.408164,-86.655948
798,Michigan,2018-19,A.A. Rather,Ionia,Ionia Public Schools,53,,94.3,3.8,,,42.951856,-85.06665
799,Michigan,2018-19,Charles A. Poupard Elem.,Wayne,Grosse Pointe Public Schools,35,,94.3,2.9,,,42.444978,-82.919617
800,Michigan,2018-19,Cherry Creek Elementary,Marquette,Marquette Area Public Schools,53,,94.3,1.9,,,46.478585,-87.355556
801,Michigan,2018-19,Custer Elementary,Monroe,Monroe Public Schools,123,,94.3,1.6,,,41.883889,-83.432334
802,Michigan,2018-19,George Defer Elementary,Wayne,Grosse Pointe Public Schools,70,,94.3,1.4,,,42.383195,-82.937216
803,Michigan,2018-19,Gerald R Ford Academy,Kent,Grand Rapids Public Schools,35,,94.3,5.7,,,42.8850152,-85.5342697
804,Michigan,2018-19,Hamilton Elementary,Allegan,Hamilton Community Schools,70,,94.3,2.9,,,42.671039,-85.999783
805,Michigan,2018-19,Harlan Elementary,Oakland,Birmingham City School District,53,,94.3,5.7,,,42.570384,-83.208131
806,Michigan,2018-19,Holden Elementary,Macomb,Warren Consolidated Schools,53,,94.3,1.9,,,42.568725,-83.0827
807,Michigan,2018-19,Noble Elementary,Detroit,Detroit Public Schools Community District,70,,94.3,0,,,42.3814476,-83.1557295
808,Michigan,2018-19,Robert M Larson Elementary,Clare,Harrison Community Schools,122,,94.3,3.3,,,44.015944,-84.808422
809,Michigan,2018-19,South Canton Scholars Charter Academy,Wayne,South Canton Scholars Charter Academy,88,,94.3,3.4,,,42.284288,-83.484278
810,Michigan,2018-19,Thomson Elementary,Genesee,Davison Community Schools,351,,94.3,4.3,,,43.026643,-83.506023
811,Michigan,2018-19,Thornton Creek Elementary,Wayne,Northville Public Schools,87,,94.3,5.7,,,42.4531952,-83.5041982
812,Michigan,2018-19,Abbot,Washtenaw,Ann Arbor Public Schools,52,,94.2,3.8,,,42.293902,-83.785654
813,Michigan,2018-19,Ada Vista Elementary,Kent,Forest Hills Public Schools,86,,94.2,2.3,,,42.95395,-85.493039
814,Michigan,2018-19,Angling Road Elementary,Kalamazoo,Portage Public Schools,103,,94.2,1.9,,,42.239099,-85.630271
815,Michigan,2018-19,Bird Elementary,Wayne,Plymouth Canton Schools,69,,94.2,5.8,,,42.372368,-83.481211
816,Michigan,2018-19,Buchanan,Kent,Grand Rapids Public Schools,86,,94.2,1.2,,,42.931951,-85.6726
817,Michigan,2018-19,Carrie Knause Early Childhood Learning,Gratiot,St. Louis Public Schools,69,,94.2,4.3,,,43.4169828,-84.606297
818,Michigan,2018-19,Cass City Elementary,Tuscola,Cass City Public Schools,104,,94.2,5.8,,,43.6063689,-83.172312
819,Michigan,2018-19,Coloma Elementary,Berrien,Coloma Community Schools,103,,94.2,1.9,,,42.182912,-86.311493
820,Michigan,2018-19,Garvey Academy,Detroit,Detroit Public Schools Community District,52,,94.2,3.8,,,42.3593031,-83.0016543
821,Michigan,2018-19,Gretchko Elementary,Oakland,West Bloomfield School District,154,,94.2,5.8,,,42.609444,-83.389515
822,Michigan,2018-19,Haisley Elementary,Washtenaw,Ann Arbor Public Schools,69,,94.2,0,,,42.289757,-83.776218
823,Michigan,2018-19,Holland Elementary,Wayne,Taylor School District,52,,94.2,0,,,42.231632,-83.296261
824,Michigan,2018-19,Keppen,Wayne,Lincoln Park Public Schools,69,,94.2,4.3,,,42.241311,-83.167404
825,Michigan,2018-19,McCollough Elementary,Wayne,Dearborn City School District,69,,94.2,1.4,,,42.349588,-83.180195
826,Michigan,2018-19,Morley Stanwood Elementary,Mecosta,Morley Stanwood Community Schools,86,,94.2,2.3,,,43.5380222,-85.4416913
827,Michigan,2018-19,Northwest Early Elementary,Jackson,Northwest Community Schools,326,,94.2,5.2,,,42.295658,-84.411792
828,Michigan,2018-19,Roosevelt/McGrath Elem.,Wayne,Wayne-Westland Community School District,52,,94.2,3.8,,,42.268544,-83.393827
829,Michigan,2018-19,St Charles Elementary,Saginaw,St. Charles Community Schools,69,,94.2,0,,,43.298188,-84.153603
830,Michigan,2018-19,Sterling Elementary,Arenac,Standish-Sterling Community Schools,121,,94.2,5.8,,,44.03377,-84.026714
831,Michigan,2018-19,West Utica Elementary,Macomb,Utica Community Schools,69,,94.2,1.4,,,42.630721,-83.058326
832,Michigan,2018-19,Ada Elementary,Kent,Forest Hills Public Schools,51,,94.1,5.9,,,42.952623,-85.494158
833,Michigan,2018-19,Barryton Elementary,Mecosta,Chippewa Hills School District,51,,94.1,2,,,43.7517571,-85.1479607
834,Michigan,2018-19,Blackwell Institute,Detroit,Detroit Public Schools Community District,34,,94.1,2.9,,,42.3891167,-83.0054193
835,Michigan,2018-19,Burton Glen Charter Academy,Genesee,Burton Glen Charter Academy,101,,94.1,0,,,42.992951,-83.627484
836,Michigan,2018-19,Coit Arts Academy,Kent,Grand Rapids Public Schools,51,,94.1,5.9,,,42.974219,-85.665278
837,Michigan,2018-19,Courtade Elementary,Gd. Traverse,Traverse City Area Public Schools,51,,94.1,5.9,,,44.70142,-85.5065284
838,Michigan,2018-19,Galesburg-Augusta Primary,Kalamazoo,Galesburg-Augusta Community Schools,68,,94.1,1.5,,,42.282605,-85.42709
839,Michigan,2018-19,Galewood Early Elementary,Eaton,Charlotte Public Schools,170,,94.1,5.3,,,42.5618634,-84.8281913
840,Michigan,2018-19,Grace Preschool Young 5's,Macomb,Romeo Community Schools,17,,94.1,5.9,,,42.7168759,-82.820974
841,Michigan,2018-19,Hinks Elementary,Alpena,Alpena Public Schools,34,,94.1,5.9,,,45.157783,-83.425777
842,Michigan,2018-19,Kempton Elementary,Saginaw,Saginaw City School District,51,,94.1,0,,,43.438836,-83.981858
843,Michigan,2018-19,Marquette Elementary,Muskegon,Public Schools of the City of Muskegon,85,,94.1,2.4,,,43.243779,-86.215725
844,Michigan,2018-19,Mason County Eastern Elem. Sch.,Mason,Mason County Eastern Schools,34,,94.1,2.9,,,43.953276,-86.217045
845,Michigan,2018-19,Mendon Elementary,St. Joseph,Mendon Community School District,34,,94.1,0,,,42.011249,-85.454211
846,Michigan,2018-19,Merritt Elementary,Berrien,Brandywine Public School District,102,,94.1,3.9,,,41.77811,-86.238231
847,Michigan,2018-19,Miller Elementary,Wayne,Dearborn City School District,85,,94.1,0,,,42.3220722,-83.1734036
848,Michigan,2018-19,Montessori Society of Greater G R,Kent,Grand Rapids Public Schools,17,,94.1,5.9,,,42.9833576,-85.6589214
849,Michigan,2018-19,Oakwood Elementary,Ionia,Portland Public School District,186,,94.1,5.4,,,42.862905,-84.903135
850,Michigan,2018-19,Pinehurst Elementary,Genesee,Mt. Morris Consolidated Schools,102,,94.1,3.9,,,43.1276497,-83.7009821
851,Michigan,2018-19,Red Hill Montessori,Oakland,Farmington Public School District,17,,94.1,5.9,,,42.51391,-83.335071
852,Michigan,2018-19,Resurrection,Ingham,Lansing Public School District,17,,94.1,5.9,,,42.733997,-84.527935
853,Michigan,2018-19,Siple Elementary,Genesee,Davison Community Schools,68,,94.1,1.5,,,43.09105,-83.526959
854,Michigan,2018-19,St Roberts,Genesee,Flushing Community Schools,17,,94.1,0,,,43.0655767,-83.8535289
855,Michigan,2018-19,Tau Beta,Wayne,Hamtramck Public Schools,34,,94.1,0,,,42.39327,-83.052011
856,Michigan,2018-19,Thomas Jefferson Elem.,Manistee,Manistee Area Schools,85,,94.1,4.7,,,44.241555,-86.331359
857,Michigan,2018-19,Wass Elementary,Oakland,Troy School District,68,,94.1,5.9,,,42.598535,-83.098957
858,Michigan,2018-19,Brookside Elementary,Mecosta,Big Rapids Public Schools,50,,94,0,,,43.695919,-85.491776
859,Michigan,2018-19,Douglas Elementary,Allegan,Saugatuck Public Schools,67,,94,3,,,42.641102,-86.206163
860,Michigan,2018-19,Hoover Elementary,Wayne,Wayne-Westland Community School District,50,,94,4,,,42.2691272,-83.3806752
861,Michigan,2018-19,Joseph M. Carkenord Elementary,Macomb,L'Anse Creuse Public Schools,117,,94,5.1,,,42.688075,-82.837048
862,Michigan,2018-19,Lewton,Ingham,Lansing Public School District,50,,94,0,,,42.71144,-84.590714
863,Michigan,2018-19,Marcellus Elementary,Cass,Marcellus Community Schools,50,,94,2,,,42.024343,-85.821325
864,Michigan,2018-19,Maybury Elementary,Detroit,Detroit Public Schools Community District,50,,94,2,,,42.3165975,-83.0937599
865,Michigan,2018-19,Montabella Elementary,Montcalm,Montabella Community Schools,67,,94,3,,,43.4658464,-85.0546932
866,Michigan,2018-19,Regent Park Scholars Charter Academy,Detroit,Regent Park Scholars Charter Academy,67,,94,1.5,,,42.436051,-82.9574652
867,Michigan,2018-19,State Road Elementary,Genesee,Fenton Area Public Schools,67,,94,6,,,42.784309,-83.7131
868,Michigan,2018-19,Union City Elementary,Calhoun,Union City Community Schools,84,,94,4.8,,,42.070856,-85.1440292
869,Michigan,2018-19,University Yes Academy,Detroit,University Yes Academy,50,,94,2,,,42.4228428,-83.1914425
870,Michigan,2018-19,Washington Elementary,Bay,Bay City School District,50,,94,2,,,43.59429,-83.870591
871,Michigan,2018-19,Washington Elementary,St. Clair,Marysville Public Schools,67,,94,3,,,42.905901,-82.487817
872,Michigan,2018-19,Webster Elementary,Delta,Escanaba Area Public Schools,168,,94,1.2,,,45.761847,-87.074875
873,Michigan,2018-19,Winchell Elementary,Kalamazoo,Kalamazoo Public School District,83,,94,4.8,,,42.267844,-85.618192
874,Michigan,2018-19,Carsonville-Port Sanilac Elementary,Sanilac,Carsonville-Port Sanilac School District,33,,93.9,0,,,43.427387,-82.668354
875,Michigan,2018-19,Charles C McGlinnen,Macomb,Clintondale Community Schools,33,,93.9,3,,,42.56273,-82.902396
876,Michigan,2018-19,Clinton Valley Elementary,Macomb,Chippewa Valley Schools,49,,93.9,4.1,,,42.582757,-82.898797
877,Michigan,2018-19,Edwardsburg Primary,Cass,Edwardsburg Public Schools,179,,93.9,4.5,,,41.795169,-86.089267
878,Michigan,2018-19,Escuela Avancemos,Detroit,Esceula Avancemos,66,,93.9,0,,,42.3209693,-83.0762955
879,Michigan,2018-19,Farrand Elementary,Wayne,Plymouth Canton Schools,82,,93.9,4.9,,,42.390772,-83.450822
880,Michigan,2018-19,Field Elementary,Wayne,Plymouth Canton Schools,66,,93.9,3,,,42.301603,-83.449459
881,Michigan,2018-19,Kellogg Elementary,Kalamazoo,Gull Lake Community Schools,82,,93.9,2.4,,,42.399858,-85.376731
